Date,AIZ,AVB,BMS,CFN,CPB,DISCA,EL,FHN,GME,HP,JCP,LIFE,MCP,MYL,NWL,PG,R,SHW,SYK,TWC,VZ
2001-12-03,,25.326116987889897,16.345910696991,,19.222408562977368,,13.72967256314,8.031618758721692,,11.175644098776,16.002081810791335,,,14.655460338888247,16.968399705869,25.30984311596697,15.351570217023,21.429935870963,23.842984400958034,,20.275322783264997
2001-12-04,,25.60599275944081,16.610767421628,,19.36595675998534,,13.850290710469,8.103090338332118,,11.3725370533,15.658717302300673,,,14.757411367332686,17.292805318662,25.323111709998937,15.373448939423,21.307479094557,23.764567861725943,,20.49315329979049
2001-12-05,,25.92283325553618,17.055465132128,,19.509504956993318,,13.995864336555,8.156694023039938,,11.624560035091,16.682332252140764,,,14.761659326851204,17.637072499584,25.442529056286592,15.584943255952,21.391668128336,24.134868185877494,,20.565763471965653
2001-12-06,,26.086534178518786,17.048925459915,,19.261558071252267,,13.704717084383,8.187962839119498,,11.333158462396,16.03447468895083,,,14.816882800591944,17.703277726685,25.110814205487547,15.767265942615,21.353400385709,24.02595632583292,,20.74088212250576
2001-12-07,,26.149902277737862,16.852735293517,,19.313757415618806,,13.642328387489,8.216998168336234,,11.191395535138,15.431967155184195,,,14.778651164925277,17.756241908365,25.021251195771807,15.548478718619,20.656927469903,23.524961769627883,,20.441899060608023
2001-12-10,,26.05485012890925,16.46362479683,,19.131059710335926,,13.683920852085,8.163394483628414,,11.0417568897,15.315352793810007,,,14.867858314814162,17.968098635087,25.44916335330257,15.351570217023,20.167100364281,22.923768302181834,,20.63410245754228
2001-12-11,,26.00204337956002,16.489783485683,,19.085385284015207,,13.721354070221,8.205830734022106,,11.360723476029,14.978466860951242,,,14.744667488777132,18.021062816768,25.442529056286592,15.264055327425,20.419667465617,23.43783228159222,,20.441899060608023
2001-12-12,,25.59543140957096,16.24127594158,,19.30070757952717,,13.538347225999,8.241566523827322,,11.404039926024,14.99142401221504,,,14.782899124443794,18.173334839099,26.520602321383482,15.067146825829,20.335478431839,23.067531957440675,,20.232610917279604
2001-12-13,,25.547905335156656,16.120292005635,,19.320282333664622,,13.530015935398,8.139818788965254,,11.427667080567,14.952552558423644,,,14.95281750518453,17.987960203217,26.83573142964257,14.498300043441,20.312517786263,22.862777660556873,,20.30094990285623
2001-12-14,,25.532063310351887,16.107212661208,,19.509504956993318,,13.375887059287,8.101380755795141,,11.852955862339,15.742938785515362,,,15.318142023777106,18.027683339478,26.50401657884353,14.899409954099,20.572738436124,23.1110967014585,,20.160000745104444
2001-12-17,,25.447572511393123,16.234736269366,,19.542129547222405,,13.371721413986,8.148863032064105,,11.715130794172,16.02799611331893,,,15.66647470429561,18.199816929939,26.47084509376362,15.687043960483,20.886533925663,23.45090170479757,,20.655458390534974
2001-12-18,,25.61127343437573,16.430926435764,,19.509504956993318,,13.246752054977,8.318442590167548,,11.660000766905,15.904903176312846,,,15.878872680221527,18.206437452649,26.99495455802611,16.000638981544,21.008990702069,24.226354148314936,,20.523051605980264
2001-12-19,,25.52150196048204,16.306672663712,,19.822701023192543,,13.325899315683,8.255132888475595,,11.990780930505,16.021517537687032,,,15.827897165999305,18.246160588909,27.02149174609003,15.978760259144,21.139101027,24.39625664998447,,20.693899069921827
2001-12-20,,25.056802566208834,16.139911022274,,19.848800695375814,,12.913500430953,8.336531076365247,,12.128605998672,16.196439079748316,,,15.878872680221527,18.405053133951,26.865585766214483,15.956881536744,21.001337153544,24.53130735643974,,20.617017711148126
2001-12-21,,25.0726445910136,15.904482822598,,19.927099711925617,,13.271745926779,8.241566523827322,,12.451510444091,16.44910352939239,,,15.891616558777079,18.3057452933,26.749485568434817,16.241304927939,20.817651988935,25.61606948248369,,20.138644812111746
2001-12-24,,25.009276491794527,16.058165119609,,19.829225941238363,,13.467531255893,8.248349706151458,,12.640527680434,16.721203705932158,,,16.04029514192522,18.28588372517,26.623433925131184,16.263183650338,20.963069410917,25.61606948248369,,20.160000745104444
